dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure,pattern
Lafyatis_Rojas_2019_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Misannotated,Dendritic cells,0.9998802921405989,0,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Monocytes,0.9502531426290064,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Monocytes,0.6223073114619695,1,2,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999335578483094,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,lung macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.99564665929112,0,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9985596125006029,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999675836774786,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Monocytes,0.7893377597727054,2,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9078569045152592,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9993578117839687,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Misannotated,Dendritic cells,0.9999837585111467,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999742654026832,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9995619477385655,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8823182328801014,1,2,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9574173554844153,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999700844355109,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999816915308964,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999127158191483,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.990696753760737,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Misannotated,Dendritic cells,0.978667819079695,0,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9964650289050384,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999158108856924,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998789306913228,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998356502864472,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.999750951638156,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.99940476823267,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9360376967042119,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,non-classical monocyte,Monocytes,Dendritic cells,Misannotated,Macrophages,0.5100302763290246,1,1,C_predicts_something_else
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.953635524349558,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996034839127858,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9988877505366448,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9891886348541264,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996672747699814,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,T cell lineage,0.47497470702330896,4,4,C_predicts_something_else
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998702901283535,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9978857352986317,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999146989074645,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9997949652055169,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9946206150425216,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.9857754186332757,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998702223142634,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,classical monocyte,Monocytes,Macrophages,Misannotated,Macrophages,0.9878125530119003,1,0,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998026846241906,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9986201070167693,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.7365252130396429,2,2,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.996250849438587,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997989593822519,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.999980686334729,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999911215773473,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.999759050153701,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,"CD8-positive, alpha-beta T cell",T cell lineage,Macrophages,Misannotated,T cell lineage,0.5695412710124876,3,2,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9985998626780115,1,0,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.9782126649161246,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998419673950775,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9990815742557253,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.999962251794063,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997177553023094,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9981884868694947,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9995625984484794,1,0,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9993072786229302,0,0,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999918596845804,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.9991032402521945,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996055983211921,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9818173274298235,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998087568540679,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,CD1c-positive myeloid dendritic cell,Dendritic cells,None,Misannotated,EC capillary,0.38993469133040853,3,3,C_predicts_something_else
Lafyatis_Rojas_2019_10Xv2,pulmonary alveolar type 2 cell,AT2,None,Misannotated,AT2,0.998431225607351,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9978177585963359,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9994968158096428,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9989338575894112,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9998017907386877,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999599323432827,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999784139662596,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9992909371317228,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,lung macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9947433956246831,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998087000365944,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999105785029246,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997662853673516,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998283562060852,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9977768525901932,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9975718937954184,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9662947719546311,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9980276801912868,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998598368697391,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999848902205191,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,lung macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9213516615295304,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,None,Misannotated,Dendritic cells,0.540140263969894,2,1,C_predicts_something_else
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9989878425575593,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,B cell lineage,Misannotated,Macrophages,0.9997302547270465,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9993396368102234,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.8680201358235009,2,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9972460049335767,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999616717893752,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999711795749775,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999773277147597,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998336935784836,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,lung macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.9742680132437992,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,classical monocyte,Monocytes,Dendritic cells,Misannotated,Macrophages,0.9699008734506559,1,1,C_predicts_something_else
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999559059335594,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.999831592449843,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,classical monocyte,Monocytes,None,Misannotated,Monocytes,0.9494291424758399,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996849480073148,1,0,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.9001686890235784,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9963648129365742,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997023725719595,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999111749195647,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996891531873837,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998592421304487,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9140414918626804,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998753660005154,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997207917212908,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999355714000091,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9962023181238417,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998160903667466,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9979337273212224,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9988339600668652,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999210219532229,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9997173066353203,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9978995277817965,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9553653633502853,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999101452547365,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9999530304510956,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9991231348783506,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9965620404406144,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998515473110995,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.9983301803857665,1,1,B_catches_correction
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9998767425300032,1,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9986511534670137,0,1,A_matches_original_wrong_label
Lafyatis_Rojas_2019_10Xv2,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9996458486978334,1,1,A_matches_original_wrong_label
